Filename,ClassId
01043,7
01044,12
01045,31
01046,2
01047,11
01048,17
01049,35
01050,4
01051,18
01052,4
01053,34
01054,40
01055,11
01056,11
01057,33
01058,15
01059,13
01060,5
01061,12
01062,13
01063,13
01064,12
01065,8
01066,31
01067,32
01068,4
01069,41
01070,8
01071,2
01072,8
01073,39
01074,14
01075,42
01076,4
01077,7
01078,11
01079,21
01080,2
01081,2
01082,13
01083,10
01084,2
01085,8
01086,18
01087,4
01088,5
01089,4
01090,16
01091,33
01092,4
01093,18
01094,31
01095,37
01096,30
01097,9
01098,18
01099,5
01100,35
01101,20
01102,2
01103,20
01104,31
01105,2
01106,8
01107,3
01108,38
01109,12
01110,35
01111,5
01112,11
01113,10
01114,12
01115,33
01116,8
01117,38
01118,3
01119,32
01120,31
01121,41
01122,35
01123,40
01124,13
01125,7
01126,12
01127,8
01128,13
01129,1
01130,13
01131,8
01132,40
01133,4
01134,4
01135,5
01136,26
01137,18
01138,12
01139,35
01140,8
01141,33
01142,3
01143,15
01144,12
01145,14
01146,9
01147,4
01148,5
01149,31
01150,32
01151,3
01152,25
01153,1
01154,10
01155,33
01156,4
01157,35
01158,9
01159,1
01160,32
01161,4
01162,13
01163,17
01164,4
01165,6
01166,26
01167,38
01168,2
01169,20
01170,11
01171,41
01172,38
01173,34
01174,38
01175,39
01176,1
01177,24
01178,5
01179,9
01180,26
01181,17
01182,31
01183,24
01184,37
01185,12
01186,22
01187,5
01188,8
01189,15
01190,10
01191,2
01192,2
01193,10
01194,7
01195,10
01196,14
01197,9
01198,8
01199,14
01200,2
01201,5
01202,25
01203,4
01204,3
01205,29
01206,40
01207,16
01208,35
01209,30
01210,31
01211,12
01212,39
01213,12
01214,30
01215,12
01216,13
01217,9
01218,9
01219,11
01220,13
01221,17
01222,29
01223,14
01224,17
01225,26
01226,1
01227,13
01228,11
01229,10
01230,5
01231,2
01232,4
01233,4
01234,3
01235,34
01236,23
01237,4
01238,7
01239,14
01240,12
01241,22
01242,37
01243,35
01244,12
01245,28
01246,28
01247,2
01248,3
01249,12
01250,10
01251,1
01252,8
01253,17
01254,37
01255,12
01256,31
01257,11
01258,9
01259,5
01260,3
01261,8
01262,9
01263,5
01264,10
01265,38
01266,42
01267,18
01268,3
01269,14
01270,5
01271,12
01272,3
01273,2
01274,42
01275,8
01276,19
01277,14
01278,2
01279,0
01280,1
01281,7
01282,14
01283,36
01284,19
01285,13
01286,11
01287,10
01288,8
01289,34
01290,4
01291,38
01292,14
01293,5
01294,7
01295,17
01296,29
01297,33
01298,28
01299,7
01300,38
01301,18
01302,14
01303,1
01304,33
01305,16
01306,4
01307,19
01308,23
01309,6
01310,5
01311,8
01312,8
01313,10
01314,34
01315,35
01316,5
01317,11
01318,13
01319,35
01320,38
01321,9
01322,15
01323,2
01324,14
01325,26
01326,42
01327,26
01328,13
01329,17
01330,10
01331,4
01332,4
01333,9
01334,1
01335,2
01336,34
01337,1
01338,42
01339,31
01340,13
01341,9
01342,13
01343,12
01344,38
01345,8
01346,35
01347,38
01348,7
01349,2
01350,2
01351,12
01352,11
01353,8
01354,2
01355,12
01356,28
01357,12
01358,2
01359,2
01360,26
01361,5
01362,8
01363,11
01364,8
01365,10
01366,12
01367,5
01368,40
01369,2
01370,33
01371,25
01372,2
01373,41
01374,16
01375,18
01376,8
01377,3
01378,34
01379,31
01380,9
01381,9
01382,13
01383,38
01384,3
01385,7
01386,4
01387,13
01388,12
01389,26
01390,8
01391,38
01392,25
01393,5
01394,2
01395,42
01396,13
01397,35
01398,10
01399,12
01400,33
01401,13
01402,31
01403,2
01404,38
01405,10
01406,13
01407,17
01408,12
01409,1
01410,15
01411,7
01412,18
01413,34
01414,38
01415,12
01416,3
01417,3
01418,4
01419,12
01420,12
01421,10
01422,19
01423,14
01424,12
01425,14
01426,10
01427,4
01428,17
01429,7
01430,13
01431,18
01432,17
01433,8
01434,23
01435,18
01436,11
01437,38
01438,10
01439,10
01440,2
01441,23
01442,18
01443,4
01444,11
01445,31
01446,12
01447,1
01448,8
01449,12
01450,35
01451,11
01452,5
01453,4
01454,2
01455,18
01456,38
01457,5
01458,38
01459,13
01460,10
01461,3
01462,42
01463,34
01464,31
01465,26
01466,8
01467,5
01468,7
01469,20
01470,15
01471,2
01472,3
01473,10
01474,13
01475,18
01476,2
01477,35
01478,4
01479,31
01480,25
01481,13
01482,1
01483,2
01484,8
01485,12
01486,2
01487,32
01488,12
01489,15
01490,10
01491,2
01492,2
01493,5
01494,7
01495,34
01496,34
01497,7
01498,2
01499,8
01500,2
01501,8
01502,8
01503,9
01504,7
01505,13
01506,1
01507,5
01508,38
01509,17
01510,5
01511,10
01512,24
01513,13
01514,30
01515,1
01516,3
01517,42
01518,16
01519,0
01520,8
01521,8
01522,14
01523,13
01524,20
01525,18
01526,38
01527,2
01528,12
01529,38
01530,13
01531,1
01532,11
01533,14
01534,5
01535,3
01536,38
01537,39
01538,5
01539,25
01540,10
01541,29
01542,3
01543,9
01544,25
01545,38
01546,2
01547,5
01548,25
01549,25
01550,13
01551,10
01552,5
01553,3
01554,38
01555,1
01556,4
01557,28
01558,2
01559,20
01560,42
01561,2
01562,38
01563,38
01564,22
01565,1
01566,25
01567,10
01568,2
01569,5
01570,17
01571,1
01572,20
01573,5
01574,9
01575,38
01576,38
01577,28
01578,3
01579,28
01580,6
01581,13
01582,30
01583,21
01584,2
01585,7
01586,17
01587,35
01588,14
01589,13
01590,10
01591,38
01592,14
01593,10
01594,11
01595,8
01596,15
01597,25
01598,2
01599,4
01600,38
01601,6
01602,1
01603,25
01604,7
01605,8
01606,18
01607,3
01608,8
01609,13
01610,16
01611,23
01612,42
01613,16
01614,12
01615,2
01616,9
01617,32
01618,12
01619,2
01620,7
01621,7
01622,38
01623,12
01624,7
01625,25
01626,38
01627,38
01628,19
01629,9
01630,11
01631,10
01632,25
01633,12
01634,20
01635,5
01636,10
01637,1
01638,23
01639,9
01640,33
01641,13
01642,35
01643,19
01644,8
01645,5
01646,34
01647,9
01648,10
01649,4
01650,35
01651,17
01652,13
01653,10
01654,38
01655,13
01656,7
01657,26
01658,12
01659,14
01660,3
01661,28
01662,17
01663,31
01664,2
01665,25
01666,16
01667,6
01668,12
01669,38
01670,17
01671,23
01672,9
01673,7
01674,15
01675,22
01676,8
01677,1
01678,38
01679,13
01680,13
01681,25
01682,17
01683,23
01684,31
01685,38
01686,7
01687,38
01688,1
01689,25
01690,7
01691,34
01692,9
01693,17
01694,5
01695,26
01696,17
01697,30
01698,38
01699,27
01700,6
01701,5
01702,32
01703,25
01704,16
01705,35
01706,32
01707,7
01708,8
01709,30
01710,2
01711,1
01712,40
01713,30
01714,42
01715,10
01716,9
01717,10
01718,11
01719,10
01720,10
01721,13
01722,13
01723,15
01724,12
01725,38
01726,10
01727,40
01728,31
01729,4
01730,2
01731,33
01732,18
01733,1
01734,2
01735,12
01736,4
01737,15
01738,17
01739,10
01740,13
01741,36
01742,25
01743,9
01744,10
01745,8
01746,39
01747,15
01748,8
01749,38
01750,26
01751,20
01752,31
01753,24
01754,38
01755,5
01756,9
01757,7
01758,36
01759,21
01760,20
01761,37
01762,17
01763,9
01764,23
01765,34
01766,14
01767,1
01768,1
01769,18
01770,3
01771,3
01772,39
01773,10
01774,1
01775,12
01776,11
01777,3
01778,35
01779,35
01780,33
01781,3
01782,8
01783,10
01784,35
01785,25
01786,31
01787,5
01788,1
01789,7
01790,40
01791,11
01792,38
01793,8
01794,25
01795,12
01796,14
01797,29
01798,7
01799,9
01800,13
01801,22
01802,24
01803,7
01804,11
01805,28
01806,38
01807,16
01808,9
01809,35
01810,12
01811,4
01812,12
01813,3
01814,36
01815,10
01816,8
01817,31
01818,13
01819,38
01820,29
01821,28
01822,13
01823,35
01824,30
01825,4
01826,14
01827,23
01828,35
01829,38
01830,7
01831,5
01832,5
01833,16
01834,4
01835,2
01836,15
01837,4
01838,17
01839,35
01840,27
01841,33
01842,2
01843,29
01844,2
01845,11
01846,1
01847,10
01848,14
01849,13
01850,35
01851,29
01852,13
01853,4
01854,29
01855,5
01856,24
01857,12
01858,10
01859,38
01860,9
01861,42
01862,5
01863,1
01864,13
01865,21
01866,9
01867,33
01868,25
01869,25
01870,10
01871,33
01872,9
01873,12
01874,14
01875,38
01876,38
01877,2
01878,7
01879,25
01880,5
01881,15
01882,12
01883,1
01884,2
01885,1
01886,18
01887,8
01888,16
01889,39
01890,13
01891,10
01892,1
01893,4
01894,2
01895,17
01896,23
01897,9
01898,21
01899,38
01900,10
01901,10
01902,31
01903,2
01904,36
01905,38
01906,2
01907,31
01908,38
01909,7
01910,20
01911,25
01912,9
01913,38
01914,34
01915,38
01916,29
01917,16
01918,25
01919,35
01920,8
01921,22
01922,5
01923,13
01924,1
01925,11
01926,34
01927,31
01928,25
01929,1
01930,13
01931,8
01932,1
01933,12
01934,2
01935,17
01936,8
01937,30
01938,5
01939,2
01940,5
01941,15
01942,8
01943,10
01944,11
01945,8
01946,25
01947,31
01948,17
01949,10
01950,15
01951,25
01952,5
01953,4
01954,4
01955,2
01956,4
01957,7
01958,40
01959,11
01960,1
01961,20
01962,17
01963,26
01964,38
01965,12
01966,7
01967,4
01968,1
01969,40
01970,9
01971,9
01972,7
01973,1
01974,34
01975,12
01976,30
01977,12
01978,10
01979,3
01980,10
01981,17
01982,10
01983,5
01984,10
01985,25
01986,2
01987,22
01988,8
01989,38
01990,7
01991,2
01992,22
01993,11
01994,11
01995,13
01996,35
01997,12
01998,3
01999,3
02000,34
02001,38
02002,8
02003,11
02004,9
02005,26
02006,17
02007,2
02008,4
02009,35
02010,36
02011,12
02012,38
02013,10
02014,22
02015,38
02016,8
02017,7
02018,9
02019,14
02020,3
02021,25
02022,7
02023,4
02024,1
02025,25
02026,1
02027,38
02028,4
02029,25
02030,10
02031,7
02032,38
02033,13
02034,14
02035,35
02036,26
02037,35
02038,25
02039,12
02040,13
02041,4
02042,7
02043,1
02044,3
02045,1
02046,38
02047,7
02048,2
02049,13
02050,39
02051,1
02052,25
02053,3
02054,26
02055,1
02056,32
02057,38
02058,12
02059,9
02060,14
02061,9
02062,2
02063,2
02064,5
02065,18
02066,11
02067,12
02068,15
02069,24
02070,11
02071,12
02072,30
02073,1
02074,9
02075,18
02076,36
02077,7
02078,38
02079,14
02080,2
02081,9
02082,15
02083,13
02084,10
02085,31
02086,20
02087,18
02088,1
02089,13
02090,31
02091,30
02092,9
02093,11
02094,25
02095,37
02096,25
02097,12
02098,18
02099,1
02100,29
02101,31
02102,3
02103,2
02104,2
02105,6
02106,7
02107,4
02108,36
02109,12
02110,2
02111,17
02112,24
02113,5
02114,2
02115,13
02116,26
02117,7
02118,9
02119,3
02120,38
02121,18
02122,11
02123,13
02124,11
02125,13
02126,10
02127,5
02128,16
02129,13
02130,16
02131,9
02132,3
02133,16
02134,13
02135,35
02136,13
02137,10
02138,36
02139,1
02140,38
02141,17
02142,12
02143,11
02144,2
02145,4
02146,13
02147,18
02148,12
02149,33
02150,11
02151,36
02152,31
02153,7
02154,13
02155,7
02156,10
02157,18
02158,3
02159,40
02160,0
02161,1
02162,9
02163,2
02164,2
02165,2
02166,13
02167,16
02168,13
02169,2
02170,18
02171,2
02172,18
02173,6
02174,9
02175,2
02176,17
02177,14
02178,5
02179,12
02180,1
02181,26
02182,5
02183,17
02184,40
02185,38
02186,14
02187,16
02188,42
02189,8
02190,4
02191,2
02192,4
02193,11
02194,5
02195,13
02196,2
02197,11
02198,12
02199,4
02200,7
02201,38
02202,33
02203,10
02204,33
02205,12
02206,14
02207,38
02208,1
02209,23
02210,7
02211,27
02212,35
02213,10
02214,4
02215,1
02216,11
02217,35
02218,42
02219,28
02220,7
02221,12
02222,5
02223,18
02224,35
02225,17
02226,4
02227,8
02228,25
02229,14
02230,14
02231,8
02232,15
02233,10
02234,5
02235,8
02236,6
02237,14
02238,10
02239,35
02240,4
02241,13
02242,22
02243,16
02244,1
02245,35
02246,5
02247,13
02248,38
02249,7
02250,1
02251,4
02252,25
02253,11
02254,3
02255,12
02256,2
02257,12
02258,15
02259,10
02260,10
02261,13
02262,6
02263,23
02264,13
02265,25
02266,2
02267,12
02268,13
02269,2
02270,12
02271,13
02272,4
02273,16
02274,20
02275,12
02276,25
02277,10
02278,1
02279,7
02280,38
02281,5
02282,13
02283,9
02284,4
02285,38
02286,10
02287,17
02288,30
02289,13
02290,1
02291,14
02292,10
02293,10
02294,33
02295,2
02296,13
02297,2
02298,7
02299,36
02300,42
02301,1
02302,12
02303,17
02304,17
02305,1
02306,4
02307,4
02308,34
02309,3
02310,5
02311,35
02312,1
02313,1
02314,4
02315,13
02316,21
02317,20
02318,3
02319,7
02320,5
02321,3
02322,7
02323,2
02324,5
02325,15
02326,19
02327,2
02328,10
02329,14
02330,28
02331,38
02332,42
02333,36
02334,17
02335,1
02336,4
02337,38
02338,8
02339,16
02340,3
02341,13
02342,19
02343,1
02344,25
02345,32
02346,5
02347,29
02348,8
02349,13
02350,35
02351,33
02352,5
02353,7
02354,20
02355,18
02356,2
02357,11
02358,33
02359,10
02360,20
02361,30
02362,5
02363,31
02364,12
02365,2
02366,2
02367,1
02368,1
02369,13
02370,21
02371,2
02372,1
02373,25
02374,8
02375,33
02376,1
02377,17
02378,26
02379,15
02380,26
02381,11
02382,2
02383,7
02384,22
02385,10
02386,4
02387,25
02388,31
02389,10
02390,18
02391,1
02392,11
02393,17
02394,5
02395,2
02396,24
02397,3
02398,7
02399,5
02400,28
02401,12
02402,8
02403,23
02404,38
02405,1
02406,34
02407,23
02408,2
02409,8
02410,38
02411,9
02412,38
02413,8
02414,25
02415,13
02416,38
02417,13
02418,4
02419,31
02420,12
02421,8
02422,31
02423,22
02424,6
02425,1
02426,10
02427,39
02428,20
02429,1
02430,4
02431,12
02432,35
02433,25
02434,2
02435,11
02436,13
02437,7
02438,14
02439,8
02440,11
02441,25
02442,11
02443,17
02444,35
02445,4
02446,25
02447,6
02448,19
02449,9
02450,11
02451,35
02452,38
02453,25
02454,2
02455,9
02456,13
02457,15
02458,13
02459,18
02460,11
02461,38
02462,10
02463,2
02464,9
02465,12
02466,2
02467,9
02468,5
02469,1
02470,10
02471,25
02472,5
02473,38
02474,16
02475,38
02476,30
02477,12
02478,12
02479,31
02480,6
02481,30
02482,11
02483,17
02484,25
02485,36
02486,9
02487,40
02488,13
02489,25
02490,4
02491,9
02492,22
02493,2
02494,1
02495,13
02496,3
02497,4
02498,38
02499,12
02500,32
02501,12
02502,23
02503,39
02504,35
02505,31
02506,40
02507,2
02508,9
02509,7
02510,8
02511,20
02512,5
02513,9
02514,2
02515,11
02516,12
02517,29
02518,17
02519,8
02520,3
02521,15
02522,3
02523,13
02524,10
02525,13
02526,4
02527,1
02528,25
02529,5
02530,26
02531,25
02532,10
02533,1
02534,8
02535,40
02536,9
02537,10
02538,5
02539,25
02540,25
02541,12
02542,10
02543,13
02544,39
02545,17
02546,7
02547,17
02548,9
02549,12
02550,1
02551,9
02552,10
02553,4
02554,9
02555,18
02556,7
02557,4
02558,1
02559,19
02560,2
02561,4
02562,35
02563,11
02564,9
02565,5
02566,2
02567,7
02568,25
02569,14
02570,26
02571,23
02572,5
02573,18
02574,2
02575,29
02576,25
02577,1
02578,22
02579,12
02580,1
02581,14
02582,34
02583,33
02584,19
02585,1
02586,12
02587,9
02588,17
02589,26
02590,13
02591,14
02592,3
02593,2
02594,5
02595,5
02596,17
02597,25
02598,17
02599,30
02600,30
02601,20
02602,35
02603,4
02604,2
02605,2
02606,28
02607,33
02608,33
02609,33
02610,27
02611,24
02612,25
02613,9
02614,16
02615,11
02616,1
02617,5
02618,34
02619,10
02620,25
02621,25
02622,35
02623,2
02624,13
02625,2
02626,7
02627,4
02628,34
02629,15
02630,7
02631,13
02632,4
02633,23
02634,35
02635,2
02636,13
02637,0
02638,28
02639,13
02640,12
02641,11
02642,25
02643,34
02644,10
02645,3
02646,5
02647,31
02648,11
02649,11
02650,37
02651,12
02652,25
02653,9
02654,13
02655,30
02656,25
02657,25
02658,12
02659,12
02660,30
02661,15
02662,13
02663,1
02664,25
02665,8
02666,13
02667,3
02668,10
02669,18
02670,42
02671,9
02672,16
02673,4
02674,12
02675,15
02676,25
02677,6
02678,41
02679,2
02680,1
02681,2
02682,30
02683,13
02684,33
02685,38
02686,4
02687,8
02688,7
02689,5
02690,35
02691,10
02692,38
02693,4
02694,1
02695,13
02696,11
02697,38
02698,7
02699,8
02700,5
02701,35
02702,37
02703,38
02704,38
02705,1
02706,33
02707,29
02708,26
02709,25
02710,25
02711,10
02712,1
02713,1
02714,1
02715,16
02716,5
02717,23
02718,10
02719,9
02720,14
02721,2
02722,12
02723,9
02724,18
02725,36
02726,10
02727,2
02728,15
02729,12
02730,4
02731,25
02732,10
02733,12
02734,5
02735,13
02736,3
02737,3
02738,28
02739,1
02740,23
02741,4
02742,1
02743,9
02744,0
02745,38
02746,12
02747,1
02748,18
02749,13
02750,9
02751,29
02752,1
02753,20
02754,38
02755,5
02756,4
02757,18
02758,2
02759,36
02760,30
02761,10
02762,38
02763,16
02764,2
02765,31
02766,24
02767,38
02768,25
02769,17
02770,12
02771,29
02772,4
02773,10
02774,14
02775,11
02776,25
02777,18
02778,4
02779,4
02780,8
02781,25
02782,18
02783,7
02784,38
02785,3
02786,13
02787,31
02788,8
02789,19
02790,31
02791,38
02792,2
02793,5
02794,34
02795,10
